lat,lon,usda_zone,sunshine_1,sunshine_2,sunshine_3,sunshine_4,sunshine_5,sunshine_6,sunshine_7,sunshine_8,sunshine_9,sunshine_10,sunshine_11,sunshine_12
66.84782608695652,16.223333333333333,5.0,0.5307634480870508,2.8891838099881277,6.408745098660748,9.62545935491214,11.394471197615937,8.747725461401936,5.568820744086399,3.9986238384143555,2.7393528978157757,2.034088184618315,1.0402167662660295,0.055377678177436114
66.84782608695652,15.97481481481481,5.0,0.5110750787940374,2.838091839537369,6.304563122099904,9.479981142668777,11.138342959947575,8.331935937917262,5.427950915187324,3.9816737669415914,2.800508456943755,2.057016028787629,1.0119525545751111,0.03913297019014184
66.84782608695652,15.726296296296294,5.0,0.4565008257693901,2.7156444998808857,6.118421848260568,9.218285796897153,10.578080153862674,7.948834648493618,5.430380588639687,4.081624825737196,2.9234834994308043,2.076844035813669,0.9497259741625609,0.04093793774428566
66.84782608695652,15.47777777777777,5.5,0.3870738332448668,2.558623172552971,5.888205870670103,8.91135604612061,9.8977593322801,7.51823823599033,5.451867229776055,4.202391761780052,3.0565375657833878,2.0781950608124826,0.8596906940518354,0.03732800263599802
66.84782608695652,15.229259259259255,5.5,0.3770570819320346,2.5476969135790197,5.8615877847778,8.819127171225647,9.584176674883553,7.3064107136621566,5.558627887893919,4.367711877053847,3.2171456284894155,2.1424485695573128,0.854904034020101,0.03913297019014184
66.84782608695652,14.980740740740739,5.5,0.4851696503925156,2.829319748301111,6.243086874200457,9.157503332676619,10.006445890099986,7.533283542942843,5.835868998209835,4.622102341180444,3.4323125965084644,2.3325855477350257,1.0167392146068455,0.06079258083986752
66.84782608695652,14.732222222222216,5.5,0.5932820396560429,3.1103272890162903,6.62368992309503,9.494861802978928,10.426581875242166,7.759165234812607,6.113012005963743,4.876563662924901,3.6474795645275147,2.5222053366553805,1.1776626616878665,0.06259754839401134
66.84782608695652,14.4837037037037,5.5,0.6046805786781535,3.1605987255214996,6.668869597799815,9.480222045404448,10.31867634790585,8.096567482925314,6.458735244731033,5.141012423986986,3.788527339463108,2.577796585019636,1.2041034063673384,0.07162235690178795
66.84782608695652,14.235185185185184,6.0,0.5597775852397807,3.092168238345865,6.555552378781928,9.262318146414891,9.84662455255892,8.506030983897203,6.884676948451078,5.428359811621343,3.9044250865383505,2.5593585241227457,1.1496264425000653,0.0680124217935003
66.84782608695652,13.986666666666661,6.5,0.5148745918014075,3.0225574086185616,6.441471121303995,9.043100344239448,9.3715265219741,8.914708841010722,7.310979451593617,5.715951135317193,4.020574562044854,2.5404441741393593,1.0956054636390264,0.05718264573157994
66.84782608695652,13.738148148148145,7.5,0.3818927117251716,2.5827329040168876,5.788236595870074,8.467608290629018,9.439454538851859,9.44826092931251,7.771078287347411,6.035990601592548,4.175777688312915,2.5273317112968736,1.0028352195178765,0.04996277551500471
66.84782608695652,13.48962962962963,8.5,0.2492563233754935,2.142036342580504,5.134186455009127,7.8907654609649915,9.504273578430725,9.980786685175039,8.231523752153628,6.35627516552969,4.331002869337795,2.51382146130874,0.9091530053842569,0.03913297019014184
66.84782608695652,13.241111111111106,9.0,0.13561732086571315,1.8086031976224222,4.651427792426001,7.442168923370191,9.374066493685236,10.336756013720992,8.608187448949316,6.628876037446756,4.471271122696225,2.4989601863217947,0.8179784722781823,0.0
66.84782608695652,12.99259259259259,9.0,0.14287085515389536,1.82994261572373,4.6883673910159445,7.520405774066692,9.52611863325809,10.589222440543974,8.824760844891916,6.770213753075081,4.53430513869796,2.533053777136574,0.8264120663328104,0.003033677633150599
66.84782608695652,12.744074074074067,9.0,0.14908827265631117,1.851179839664721,4.725437243302163,7.598493904196783,9.678495300732708,10.842047629591299,9.041711390684005,6.911726870347622,4.597361969965368,2.566749580805706,0.8350736528905562,0.0012287100790067762
66.84782608695652,12.495555555555551,9.0,0.15081519369824029,1.8583615342810367,4.743893929808919,7.658518016438184,9.801614696103686,11.010738535736198,9.182466766594072,6.998925881128697,4.63151262013377,2.588167417053983,0.834845660387439,0.003033677633150599
66.84782608695652,12.247037037037035,9.0,0.1473611724174283,1.8579510544037614,4.753108723181141,7.709454195885893,9.910318562078338,11.137681326331913,9.28546791653015,7.05904682748395,4.65132539684432,2.603028692040929,0.8300590003557045,0.003033677633150599
66.84782608695652,11.998518518518512,9.0,0.1473611724174283,1.8645685520933237,4.770011107191376,7.765332568701663,10.02840561145264,11.274642211445359,9.400435398974095,7.126620601317906,4.677436707898367,2.621227948714396,0.8284635258473746,0.0
66.84782608695652,11.749999999999996,9.0,0.1418347383681286,1.8636449723694537,4.769643074935451,7.786561507735029,10.094135492675791,11.310495727409771,9.435185506493749,7.143535824781886,4.679704545306277,2.6250824599781004,0.8284635258473746,0.0
66.84782608695652,11.50148148148148,9.0,0.13389022062683026,1.8572842375076895,4.762639097656423,7.802849482495925,10.148039577158682,11.333027357486706,9.455638800643648,7.152018991720318,4.676886859995645,2.626711210330674,0.8257283253302043,0.0
66.84782608695652,11.252962962962958,9.0,0.12525507782632303,1.851641416622155,4.753187399910436,7.808586900710827,10.185001141650183,11.329780332291701,9.457147400041617,7.149272968628101,4.670176129852319,2.6254795874435715,0.8232208808094056,0.0
66.84782608695652,11.004444444444442,9.5,0.11661993502581582,1.8467684584110133,4.738417155264097,7.793428464797295,10.187982471307716,11.274882900026245,9.420624906235043,7.124626133615142,4.655540136923005,2.6185258987167703,0.8252723403239699,0.0
66.84782608695652,10.755925925925926,9.5,0.10660318371298357,1.8418950743908697,4.723542008312032,7.778084435449648,10.191011398390838,11.220207991165765,9.384152553737941,7.099681928927223,4.640628839787899,2.611452807878256,0.8275517923416513,0.0
66.84782608695652,10.507407407407403,9.5,0.09762254918591809,1.8325076891477008,4.703479442341775,7.749710763750637,10.178664193488416,11.144913336993513,9.3336449947031,7.064959372974381,4.6177245945786405,2.6017172478526285,0.8284635258473746,0.003033677633150599
66.84782608695652,10.258888888888887,9.5,0.08691481441997012,1.8236845008312843,4.678599237981014,7.712490061993606,10.148169388319385,11.042743305053383,9.257465085219614,7.01192302680501,4.588589500314048,2.5870545365984174,0.8268678148322991,0.003033677633150599
66.84782608695652,10.010370370370367,9.5,0.07793435908985805,1.814348212668273,4.653665708281507,7.675139076104014,10.11757722477983,10.940334855179358,9.18105626975811,6.958554462951895,4.559225492883868,2.5719946978787362,0.8266400588359282,0.0
66.84782608695652,9.761851851851848,9.5,0.07344404182632551,1.8007031632208736,4.6188337718507935,7.614577849089709,10.06305437376424,10.83281517893194,9.098770020803949,6.893324798508841,4.520905733168128,2.554113407049716,0.8211694212948414,0.0
66.84782608695652,9.513333333333332,9.5,0.06860823283623471,1.786442393957561,4.58386983335204,7.553758512001468,10.008384403433187,10.724850455874574,9.016187284106833,6.827851198004294,4.482311429755454,2.535874569565737,0.814787286754777,0.0
66.84782608695652,9.264814814814812,9.5,0.06377260304309772,1.7721305276140895,4.549668184941568,7.4979919868844025,9.95523106016304,10.616985641284748,8.933752791281195,6.76276208719667,4.440808179969456,2.5159667412384965,0.8086329082110842,0.0
66.84782608695652,9.016296296296293,9.5,0.061354698548052505,1.7582287153388922,4.513940207982771,7.436727717192521,9.89054183174488,10.504064095849278,8.841470981287031,6.6888041581534,4.396418799075806,2.4951056750580904,0.8001993141564562,0.0
